"annee","libdip1","code_diplome","libdom","libdip2","libdip3","sexe","serieBac","regionEmploi","regionBac","repondant","statutReponse","boursier","etudeN6","etudeN18","etudeN30","poursuiteEtude","situationProN30","situationProN18","situationProN30r","situationProN18r","insertionN30","insertionN18","statutEmploiN30","statutEmploiN18","emploiStableN30","emploiStableN18","emploiPleinN30","emploiPleinN18","niveauEmploiN18","niveauEmploiN30","emploiSupIntN30","emploiSupIntN18","salaireEmploiN30","salaireEmploiN18","typeEmployeur","activiteEcoEmployeur","intituleEmploi"
2014,"Master",2213743,"SCIENCES, TECHNOLOGIES, SANTE","SCIENCES ET TECHNIQUES DES ACTIVITES PHYSIQUES ET SPORTIVES","SCIENCES ET TECHNIQUES DU COACHING SPORTIF","Femme","Scientifique","Alpes-Maritimes","Alpes-Maritimes",TRUE,"téléphone","Non Boursier","Non","Non","Non",FALSE,"En emploi","En emploi","En emploi","En emploi",TRUE,TRUE,"Fonctionnaire","Fonctionnaire",TRUE,TRUE,TRUE,TRUE,"ingénieur ou cadre /cat. A","ingénieur ou cadre /cat. A",TRUE,TRUE,1780,1800,"Fonction Publique","Enseignement","Proffeseur des écoles"
2014,"Master",2210694,"DROIT, ECONOMIE, GESTION","DROIT INTERNATIONAL ET EUROPEEN","SECURITE INTERNATIONALE, DEFENSE, INTELLIGENCE ECONOMIQUE","Homme","Littéraire","Alpes-Maritimes","Alpes-Maritimes",TRUE,"internet","Non Boursier","Non","Non","Non",FALSE,"En emploi","En emploi","En emploi","En emploi",TRUE,TRUE,"CDI","CDD",TRUE,FALSE,TRUE,TRUE,NA,NA,NA,NA,2300,2000,"Employeurs privés",NA,"Syndic de copropriété"
2014,"Master",2202176,"SCIENCES, TECHNOLOGIES, SANTE","METHODES INFORMATIQUES APPLIQUEES A LA GESTION DES ENTREPRISES (MIAGE)","NOUVELLES TECHNOLOGIES ET DIRECTION DE PROJETS","Homme","Scientifique","Alpes-Maritimes","Alpes-Maritimes",TRUE,"internet","Boursier","Non","Non","Non",FALSE,"En emploi","En emploi","En emploi","En emploi",TRUE,TRUE,"CDI","CDI",TRUE,TRUE,TRUE,TRUE,"ingénieur ou cadre /cat. A","ingénieur ou cadre /cat. A",TRUE,TRUE,2300,2200,"Employeurs privés","Autres activités de service","Ingénieur d'études et développement"
2014,"Master",2210322,"DROIT, ECONOMIE, GESTION","MANAGEMENT","MANAGEMENT DU SPORT","Homme","Technique ou technologique","Alpes-Maritimes","Alpes-Maritimes",TRUE,"téléphone","Boursier","Non","Non","Non",FALSE,"En emploi","En emploi","En emploi","En emploi",TRUE,TRUE,"CDI","CDD",TRUE,FALSE,TRUE,TRUE,"ouvrier ou employé / cat. C","ouvrier ou employé / cat. C",FALSE,FALSE,1630,1300,"Employeurs privés","Commerce, transports, hébergement et restauration","Attaché commercial "
2014,"Master",2216894,"SCIENCES, TECHNOLOGIES, SANTE","MATHEMATIQUES ET INTERACTIONS","INGENIERIE MATHEMATIQUES","Homme","Économique et social","Hors PACA","Alpes-Maritimes",TRUE,"internet","Non Boursier","Non","Dans une autre formation","Non",TRUE,"En emploi","En recherche d'emploi","En emploi","En recherche d'emploi",TRUE,FALSE,"CDI",NA,TRUE,NA,TRUE,NA,NA,"ingénieur ou cadre /cat. A",TRUE,NA,2500,NA,"Employeurs privés","Activités financières et d’assurance","Risk Manager"
2014,"Master",2215861,"SCIENCES HUMAINES ET SOCIALES","ENSEIGNEMENT, EDUCATION ET FORMATION (EEF)","ENSEIGNEMENT PRIMAIRE ET INTERVENTION EN MILIEU EDUCATIF","Femme","Scientifique","PACA hors
Alpes-Maritimes","PACA hors Alpes-Maritimes",TRUE,"téléphone","Non Boursier","Non","Non","Non",FALSE,"En emploi","En emploi","En emploi","En emploi",TRUE,TRUE,"Fonctionnaire","Fonctionnaire",TRUE,TRUE,TRUE,TRUE,"ingénieur ou cadre /cat. A",NA,NA,TRUE,1720,1650,"Fonction Publique","Enseignement","Proffeseur des écoles"
2014,"Master",2210326,"DROIT, ECONOMIE, GESTION","DROIT ECONOMIQUE ET DES AFFAIRES","GESTION JURIDIQUE DES RISQUES ET DEVELOPPEMENT DURABLE","Femme","Économique et social",NA,"PACA hors Alpes-Maritimes",TRUE,"internet","Boursier","Non","Non","Non",FALSE,"En emploi",NA,"En emploi",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Master",2212304,"SCIENCES, TECHNOLOGIES, SANTE","CHIMIE","FORMULATION-QUALITE (FOQUAL)","Femme","Technique ou technologique","Étranger","PACA hors Alpes-Maritimes",TRUE,"téléphone","Non Boursier","Non","Non","Non",FALSE,"En emploi","En emploi","En emploi","En emploi",TRUE,TRUE,"CDI","Volontariat international",TRUE,FALSE,TRUE,TRUE,"ingénieur ou cadre /cat. A","ingénieur ou cadre /cat. A",TRUE,TRUE,5000,1900,"Employeurs privés","Industries (manufacturières, extractives et autres)","Chimiste dans un laboratoire "
2014,"Master",2210329,"DROIT, ECONOMIE, GESTION","ORGANISATION DES FIRMES ET DES MARCHES, CONNAISSANCE ET INNOVATION","ECONOMIE ET MANAGEMENT DE L'ORGANISATION INDUSTRIELLE","Homme","Économique et social","PACA hors
Alpes-Maritimes","PACA hors Alpes-Maritimes",TRUE,"internet","Boursier","Non","Non","Non",FALSE,"En emploi","En emploi","En emploi","En emploi",TRUE,TRUE,"CDI","CDI",TRUE,TRUE,TRUE,TRUE,"ingénieur ou cadre /cat. A","ingénieur ou cadre /cat. A",TRUE,TRUE,2000,2000,"Employeurs privés","Industries (manufacturières, extractives et autres)","Acheteur Junior"
2014,"Master",2210676,"DROIT, ECONOMIE, GESTION","DROIT PRIVE","DROIT NOTARIAL","Homme","Technique ou technologique",NA,"PACA hors Alpes-Maritimes",TRUE,"internet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Master",2216698,"DROIT, ECONOMIE, GESTION","TOURISME","E-TOURISME","Femme","Scientifique",NA,"PACA hors Alpes-Maritimes",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Master",2215861,"SCIENCES HUMAINES ET SOCIALES","ENSEIGNEMENT, EDUCATION ET FORMATION (EEF)","ENSEIGNEMENT PRIMAIRE ET INTERVENTION EN MILIEU EDUCATIF","Femme","Littéraire",NA,"PACA hors Alpes-Maritimes",TRUE,"internet","Boursier",NA,"Dans une autre formation","Non",TRUE,"En recherche d'emploi","En recherche d'emploi","En recherche d'emploi","En recherche d'emploi",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Master",2221437,"SCIENCES HUMAINES ET SOCIALES","PENSEE EUROPEENNE ET ENSEIGNEMENT DE LA PHILOSOPHIE","PHILOSOPHIE DE LA CULTURE EUROPEENNE","Femme","Littéraire","Hors PACA","Alpes-Maritimes",TRUE,"téléphone","Non Boursier","Non","Non","Dans une autre formation",FALSE,"En emploi","En emploi","En emploi","En emploi",TRUE,TRUE,"CDD","CDD",FALSE,FALSE,FALSE,FALSE,"ouvrier ou employé / cat. C","ouvrier ou employé / cat. C",FALSE,FALSE,650,150,"Fonction Publique","Autres activités de service","Agent de bibliothèque contractuel"
2014,"Master",2215861,"SCIENCES HUMAINES ET SOCIALES","ENSEIGNEMENT, EDUCATION ET FORMATION (EEF)","ENSEIGNEMENT PRIMAIRE ET INTERVENTION EN MILIEU EDUCATIF","Homme","Scientifique","PACA hors
Alpes-Maritimes","PACA hors Alpes-Maritimes",TRUE,"téléphone","Non Boursier","Non","Non","Non",FALSE,"En emploi","En emploi","En emploi","En emploi",TRUE,TRUE,"Fonctionnaire","Fonctionnaire",TRUE,TRUE,TRUE,TRUE,"ingénieur ou cadre /cat. A","ingénieur ou cadre /cat. A",TRUE,TRUE,1700,1600,"Fonction Publique","Enseignement","Proffesseur de ecoles "
2014,"Master",2215861,"SCIENCES HUMAINES ET SOCIALES","ENSEIGNEMENT, EDUCATION ET FORMATION (EEF)","ENSEIGNEMENT PRIMAIRE ET INTERVENTION EN MILIEU EDUCATIF","Femme","Littéraire",NA,"PACA hors Alpes-Maritimes",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Master",2216567,"ARTS, LETTRES, LANGUES","LANGUES ETRANGERES APPLIQUEES","TRADUCTION ET REDACTION D'ENTREPRISE","Femme","Littéraire",NA,"PACA hors Alpes-Maritimes",TRUE,"internet","Boursier","Non","Non","Non",FALSE,"En recherche d'emploi","En recherche d'emploi","En recherche d'emploi","En recherche d'emploi",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Master",2216887,"SCIENCES, TECHNOLOGIES, SANTE","SCIENCES, TECHNOLOGIES, SANTE-INGENIERIE POUR LES SYSTEMES DE SANTE ET L'AUTONOMIE","INGENIERIE POUR LE VIEILLISSEMENT ET L'AUTONOMIE","Femme","Scientifique","Alpes-Maritimes","PACA hors Alpes-Maritimes",TRUE,"internet","Non Boursier","Non","Non","Non",FALSE,"En emploi","En emploi","En emploi","En emploi",TRUE,TRUE,"CDI","CDI",TRUE,TRUE,TRUE,TRUE,"ouvrier ou employé / cat. C","ouvrier ou employé / cat. C",FALSE,FALSE,1750,1750,"Employeurs privés","Santé humaine et action sociale","Assistante de direction "
2014,"LP",2003575,NA,"SANTE","DOSIMETRIE ET RADIOPROTECTION MEDICALE","Homme","Scientifique","Alpes-Maritimes","PACA hors Alpes-Maritimes",TRUE,"internet","Non Boursier","Non","Non","Non",FALSE,"En emploi","En emploi","En emploi","En emploi",TRUE,TRUE,"CDI","CDI",TRUE,TRUE,TRUE,TRUE,"technicien ou agent de maîtrise / cat. B","technicien ou agent de maîtrise / cat. B",TRUE,TRUE,1530,1450,"Employeurs privés",NA,"Dosimétriste"
2014,"Master",2213743,"SCIENCES, TECHNOLOGIES, SANTE","SCIENCES ET TECHNIQUES DES ACTIVITES PHYSIQUES ET SPORTIVES","SCIENCES ET TECHNIQUES DU COACHING SPORTIF","Homme","Scientifique",NA,"Alpes-Maritimes",TRUE,"téléphone","Non Boursier","Dans une autre formation","Dans une autre formation","Dans une autre formation",TRUE,"Ne recherche pas d'emploi",NA,"Ne recherche pas d'emploi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Master",2215861,"SCIENCES HUMAINES ET SOCIALES","ENSEIGNEMENT, EDUCATION ET FORMATION (EEF)","ENSEIGNEMENT PRIMAIRE ET INTERVENTION EN MILIEU EDUCATIF","Femme","Économique et social",NA,"Alpes-Maritimes",TRUE,"internet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Master",2215861,"SCIENCES HUMAINES ET SOCIALES","ENSEIGNEMENT, EDUCATION ET FORMATION (EEF)","ENSEIGNEMENT PRIMAIRE ET INTERVENTION EN MILIEU EDUCATIF","Femme","Littéraire","Alpes-Maritimes","Alpes-Maritimes",TRUE,"téléphone","Boursier","Non","Non","Non",FALSE,"En emploi","En emploi","En emploi","En emploi",TRUE,TRUE,"Fonctionnaire","Fonctionnaire",TRUE,TRUE,TRUE,TRUE,"ingénieur ou cadre /cat. A","ingénieur ou cadre /cat. A",TRUE,TRUE,1780,1600,"Fonction Publique","Enseignement","Proffeseur des écoles"
2014,"LP",2003322,NA,"RESEAUX ET TELECOMMUNICATIONS","INTEGRATION-ADMINISTRATION DES RESEAUX INFORMATIQUES","Homme","Scientifique",NA,"Alpes-Maritimes",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Master",2210326,"DROIT, ECONOMIE, GESTION","DROIT ECONOMIQUE ET DES AFFAIRES","GESTION JURIDIQUE DES RISQUES ET DEVELOPPEMENT DURABLE","Femme","Économique et social","Alpes-Maritimes","Alpes-Maritimes",TRUE,"internet","Boursier","Non","Non","Non",FALSE,"En emploi","En emploi","En emploi","En emploi",TRUE,TRUE,"CDD","Intérimaire",FALSE,FALSE,TRUE,FALSE,"ouvrier ou employé / cat. C","technicien ou agent de maîtrise / cat. B",TRUE,FALSE,1470,1400,"Employeurs privés","Autres activités de service","Responsable contentieux"
2014,"Master",2210326,"DROIT, ECONOMIE, GESTION","DROIT ECONOMIQUE ET DES AFFAIRES","GESTION JURIDIQUE DES RISQUES ET DEVELOPPEMENT DURABLE","Homme","Économique et social",NA,"Alpes-Maritimes",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Master",2202087,"SCIENCES, TECHNOLOGIES, SANTE","INFORMATIQUE","MOBIQUITE, BASES DE DONNEES ET INTEGRATION DE SYSTEMES (MBDS)","Homme","Scientifique","Alpes-Maritimes","Alpes-Maritimes",TRUE,"téléphone",NA,"Non","Non","Non",FALSE,"En emploi","En emploi","En emploi","En emploi",TRUE,TRUE,"CDD","CDD",FALSE,FALSE,TRUE,TRUE,"ingénieur ou cadre /cat. A","ingénieur ou cadre /cat. A",TRUE,TRUE,2048,2048,"Fonction Publique","Activités spécialisées, scientifiques et techniques","Ingénieur en recherche et développement"
2014,"Master",2211178,"ARTS, LETTRES, LANGUES","INFORMATION ET COMMUNICATION","COMMUNICATIONS ET CULTURES ORGANISATIONNELLES, STRATEGIES D'IMAGES (COSI)","Femme","Professionel",NA,"Alpes-Maritimes",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Master",2216653,"DROIT, ECONOMIE, GESTION","DROIT, ECONOMIE, GESTION-INTERNATIONAL BUSINESS/AFFAIRES INTERNATIONALES","MASTER OF INTERNATIONAL BUSINESS","Femme","Technique ou technologique",NA,"Alpes-Maritimes",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Master",2212305,"SCIENCES, TECHNOLOGIES, SANTE","SCIENCES, TECHNOLOGIES, SANTE-INGENIERIE POUR LES SYSTEMES DE SANTE ET L'AUTONOMIE","MANAGEMENT DE LA QUALITE ET DES RISQUES","Femme","Scientifique",NA,"Alpes-Maritimes",TRUE,"internet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Master",2210677,"DROIT, ECONOMIE, GESTION","DROIT PRIVE","GESTION DES CONTENTIEUX PRIVES","Femme","Technique ou technologique",NA,"Alpes-Maritimes",TRUE,"internet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Master",2216140,"SCIENCES, TECHNOLOGIES, SANTE","SCIENCES DE LA TERRE ET DE L'ENVIRONNEMENT","METIERS DE L'ENSEIGNEMENT EN SCIENCES DE LA VIE ET DE LA TERRE","Femme","Scientifique",NA,"Alpes-Maritimes",TRUE,"internet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Master",2211466,"SCIENCES HUMAINES ET SOCIALES","PSYCHOLOGIE","PSYCHOLOGIE CLINIQUE ET GERONTOLOGIQUE","Femme","Scientifique","Hors PACA","Alpes-Maritimes",TRUE,"internet","Non Boursier","Non","Non","Non",FALSE,"En emploi","En emploi","En emploi","En emploi",TRUE,TRUE,"CDI","CDI",TRUE,TRUE,TRUE,FALSE,"ingénieur ou cadre /cat. A","ingénieur ou cadre /cat. A",TRUE,TRUE,2000,1000,"Employeurs privés","Santé humaine et action sociale","Psychologue"
2014,"Master",2217017,"SCIENCES HUMAINES ET SOCIALES","TOURISME","HOTELLERIE INTERNATIONALE","Femme","Économique et social","Alpes-Maritimes","Alpes-Maritimes",TRUE,"internet","Boursier","Non","Non","Non",FALSE,"En emploi","En emploi","En emploi","En emploi",TRUE,TRUE,"CDI","CDD",TRUE,FALSE,TRUE,TRUE,"ouvrier ou employé / cat. C","technicien ou agent de maîtrise / cat. B",TRUE,FALSE,1600,1550,"Employeurs privés","Commerce, transports, hébergement et restauration","attachée commerciale"
2014,"Master",2210790,"DROIT, ECONOMIE, GESTION","MANAGEMENT","MARKETING","Femme","Économique et social","Hors PACA","Alpes-Maritimes",TRUE,"téléphone","Non Boursier","Non","Non","Non",FALSE,"En emploi","En emploi","En emploi","En emploi",TRUE,TRUE,"CDI","CDI",TRUE,TRUE,TRUE,TRUE,"ingénieur ou cadre /cat. A","ingénieur ou cadre /cat. A",TRUE,TRUE,NA,NA,"Employeurs privés","Autres activités de service","Self manager"
2014,"Master",2221708,"SCIENCES, TECHNOLOGIES, SANTE","MATERIAUX","PHYSIQUE DES MATERIAUX MECANIQUES ET MODELISATION NUMERIQUE","Homme","Scientifique","Alpes-Maritimes","Alpes-Maritimes",TRUE,"internet","Boursier","Non","Non","Non",FALSE,"En emploi","En recherche d'emploi","En emploi","En recherche d'emploi",TRUE,FALSE,"CDD",NA,FALSE,NA,TRUE,NA,NA,"technicien ou agent de maîtrise / cat. B",TRUE,NA,1202,NA,"Employeurs privés","Enseignement","Professeur de mathématiques physique chimie"
2014,"Master",2215861,"SCIENCES HUMAINES ET SOCIALES","ENSEIGNEMENT, EDUCATION ET FORMATION (EEF)","ENSEIGNEMENT PRIMAIRE ET INTERVENTION EN MILIEU EDUCATIF","Homme","Scientifique",NA,"Alpes-Maritimes",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Master",2206061,"SCIENCES, TECHNOLOGIES, SANTE","INFORMATIQUE","MOBIQUITE, BASES DE DONNEES ET INTEGRATION DE SYSTEMES (MBDS)","Homme","Scientifique","Étranger","Alpes-Maritimes",TRUE,"téléphone","Non Boursier","Non","Non","Non",FALSE,"En emploi","En emploi","En emploi","En emploi",TRUE,TRUE,"CDI","CDI",TRUE,TRUE,TRUE,TRUE,"ingénieur ou cadre /cat. A","ingénieur ou cadre /cat. A",TRUE,TRUE,2000,2250,"Employeurs privés","Information et communication","ingénieur informatique"
2014,"Master",2206061,"SCIENCES, TECHNOLOGIES, SANTE","INFORMATIQUE","MOBIQUITE, BASES DE DONNEES ET INTEGRATION DE SYSTEMES (MBDS)","Homme","Scientifique","Étranger","Alpes-Maritimes",FALSE,"Deuxième diplôme
(double diplôme)","Non Boursier","Non","Non","Non",FALSE,"En emploi","En emploi","En emploi","En emploi",TRUE,TRUE,"CDI","CDI",TRUE,TRUE,TRUE,TRUE,"ingénieur ou cadre /cat. A","ingénieur ou cadre /cat. A",TRUE,TRUE,2000,2250,"Employeurs privés","Information et communication","ingénieur informatique"
2014,"Master",2206030,"SCIENCES, TECHNOLOGIES, SANTE","INFORMATIQUE","RECHERCHE EN INFORMATIQUE FONDAMENTALE (RIF)","Homme","Scientifique",NA,"PACA hors Alpes-Maritimes",TRUE,"téléphone","Non Boursier","En doctorat (Master) / en Master (LP)","En doctorat (Master) / en Master (LP)","En doctorat (Master) / en Master (LP)",TRUE,"Ne recherche pas d'emploi",NA,"Ne recherche pas d'emploi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Master",2211178,"ARTS, LETTRES, LANGUES","INFORMATION ET COMMUNICATION","COMMUNICATIONS ET CULTURES ORGANISATIONNELLES, STRATEGIES D'IMAGES (COSI)","Femme","Économique et social","Étranger","PACA hors Alpes-Maritimes",TRUE,"internet","Boursier","Non","Non","Non",FALSE,"En emploi","En recherche d'emploi","En emploi","En recherche d'emploi",TRUE,FALSE,"CDD",NA,FALSE,NA,TRUE,NA,NA,"ingénieur ou cadre /cat. A",TRUE,NA,2000,NA,"Employeurs privés","Arts, spectacles et activités récréatives","Coordonnatrice aux communications"
2014,"Master",2215710,"DROIT, ECONOMIE, GESTION","METIERS DE L'ENSEIGNEMENT EN ECONOMIE ET MANAGEMENT DES ORGANISATIONS","METIERS DE L'ENSEIGNEMENT","Femme","Économique et social",NA,"PACA hors Alpes-Maritimes",TRUE,"internet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Master",2205681,"DROIT, ECONOMIE, GESTION","DROIT INTERNATIONAL ET EUROPEEN","GOUVERNANCE ET FINANCEMENT DU DEVELOPPEMENT","Homme","Économique et social",NA,"PACA hors Alpes-Maritimes",TRUE,"téléphone","Non Boursier","Dans une autre formation","Non","Non",TRUE,"En recherche d'emploi","Ne recherche pas d'emploi","En recherche d'emploi","Ne recherche pas d'emploi",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Master",2216063,"SCIENCES, TECHNOLOGIES, SANTE","MATHEMATIQUES ET INTERACTIONS","ENSEIGNEMENT","Femme","Scientifique",NA,"PACA hors Alpes-Maritimes",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Master",2216651,"DROIT, ECONOMIE, GESTION","DROIT, ECONOMIE, GESTION-INTERNATIONAL BUSINESS/AFFAIRES INTERNATIONALES","AFFAIRES ET MANAGEMENT INTERNATIONAL","Femme","Littéraire",NA,"Alpes-Maritimes",TRUE,"internet","Boursier","Non","Non","Non",FALSE,"Ne recherche pas d'emploi","En recherche d'emploi","Ne recherche pas d'emploi","En recherche d'emploi",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"LP",2008617,NA,"HOTELLERIE ET TOURISME","GUIDE CONFERENCIER","Homme","Économique et social",NA,"PACA hors Alpes-Maritimes",TRUE,"téléphone","Boursier","En doctorat (Master) / en Master (LP)","En doctorat (Master) / en Master (LP)","En doctorat (Master) / en Master (LP)",TRUE,"En recherche d'emploi",NA,"En recherche d'emploi",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Master",2210322,"DROIT, ECONOMIE, GESTION","MANAGEMENT","MANAGEMENT DU SPORT","Femme","Scientifique","Alpes-Maritimes","Alpes-Maritimes",TRUE,"internet","Non Boursier","Non","Non","Non",FALSE,"En emploi","En emploi","En emploi","En emploi",TRUE,TRUE,"CDI","CDI",TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,1650,1500,"Employeurs privés","Autres activités de service","assistante communication et marketing"
2014,"Master",2211178,"ARTS, LETTRES, LANGUES","INFORMATION ET COMMUNICATION","COMMUNICATIONS ET CULTURES ORGANISATIONNELLES, STRATEGIES D'IMAGES (COSI)","Femme","Économique et social","Alpes-Maritimes","Alpes-Maritimes",TRUE,"internet","Non Boursier","Non","Non","Non",FALSE,"En emploi","En emploi","En emploi","En emploi",TRUE,TRUE,"CDD","CDD",FALSE,FALSE,TRUE,TRUE,"technicien ou agent de maîtrise / cat. B","technicien ou agent de maîtrise / cat. B",TRUE,TRUE,1750,1750,"Fonction Publique","Administration publique (hors enseignement)","Attachée de presse "
2014,"Master",2215861,"SCIENCES HUMAINES ET SOCIALES","ENSEIGNEMENT, EDUCATION ET FORMATION (EEF)","ENSEIGNEMENT PRIMAIRE ET INTERVENTION EN MILIEU EDUCATIF","Femme","Littéraire","Alpes-Maritimes","Alpes-Maritimes",TRUE,"téléphone","Non Boursier","Non","Non","Non",FALSE,"En emploi","En emploi","En emploi","En emploi",TRUE,TRUE,"Fonctionnaire","Fonctionnaire",TRUE,TRUE,TRUE,TRUE,"technicien ou agent de maîtrise / cat. B","technicien ou agent de maîtrise / cat. B",TRUE,TRUE,1700,1650,"Fonction Publique","Enseignement","Professeur des écoles"
2014,"Master",2215539,"ARTS, LETTRES, LANGUES","LETTRES","LETTRES ENSEIGNEMENT","Femme","Littéraire","Alpes-Maritimes","Alpes-Maritimes",TRUE,"téléphone","Non Boursier","Non","Non","Non",FALSE,"En emploi","En emploi","En emploi","En emploi",TRUE,TRUE,"Fonctionnaire","Fonctionnaire",TRUE,TRUE,TRUE,TRUE,"ingénieur ou cadre /cat. A","ingénieur ou cadre /cat. A",TRUE,TRUE,1787,1787,"Fonction Publique","Enseignement","Professeur certifié "
2014,"LP",2006456,NA,"SYSTEMES INFORMATIQUES ET LOGICIELS","INFORMATIQUE MULTIMEDIA APPLIQUEE","Femme","Littéraire","Alpes-Maritimes","Alpes-Maritimes",TRUE,"téléphone","Non Boursier","Non","Non","Non",FALSE,"En emploi","En emploi","En emploi","En emploi",TRUE,TRUE,"Vacataire","Vacataire",FALSE,FALSE,NA,TRUE,"ouvrier ou employé / cat. C","ouvrier ou employé / cat. C",FALSE,FALSE,500,500,"Fonction Publique","Autres activités de service","Animatrice à la ville de Nice"
2014,"Master",2216884,"SCIENCES, TECHNOLOGIES, SANTE","INGENIERIE DES TECHNOLOGIES BIOMEDICALES","INGENIERIE DES TECHNOLOGIES BIOMEDICALES","Homme","Scientifique",NA,"Alpes-Maritimes",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Master",2216063,"SCIENCES, TECHNOLOGIES, SANTE","MATHEMATIQUES ET INTERACTIONS","ENSEIGNEMENT","Homme","Scientifique","Alpes-Maritimes","Alpes-Maritimes",TRUE,"téléphone","Non Boursier","Non","Non","Non",FALSE,"En emploi","En emploi","En emploi","En emploi",TRUE,TRUE,"Fonctionnaire","Fonctionnaire",TRUE,TRUE,TRUE,TRUE,"ingénieur ou cadre /cat. A","ingénieur ou cadre /cat. A",TRUE,TRUE,1900,1800,"Fonction Publique","Enseignement","proffesseur de mathématiques"
2014,"Master",2225379,"SCIENCES HUMAINES ET SOCIALES","HISTOIRE","HISTOIRE ET ARCHEOLOGIE DES MONDES ANCIENS ET MEDIEVAUX","Femme","Économique et social","Hors PACA","Alpes-Maritimes",TRUE,"téléphone","Non Boursier","Non","Non","Non",FALSE,"En emploi","En recherche d'emploi","En emploi","En recherche d'emploi",TRUE,FALSE,"CDI",NA,TRUE,NA,FALSE,NA,NA,"ouvrier ou employé / cat. C",FALSE,NA,NA,NA,"Employeurs privés","Industries (manufacturières, extractives et autres)","VENDEUSE"
2014,"Master",2216656,"DROIT, ECONOMIE, GESTION","MANAGEMENT","COMMUNICATION ORGANISATIONNELLE","Femme","Littéraire","Alpes-Maritimes","Alpes-Maritimes",TRUE,"internet","Non Boursier","Non","Non","Non",FALSE,"En emploi","En emploi","En emploi","En emploi",TRUE,TRUE,"CDI","CDI",TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,1500,1500,"Employeurs privés","Arts, spectacles et activités récréatives","Assistante de direction - direction de l'événementiel culturel "
